object_url,lat,lon,original_name,new_name,second_part,number_of_occurrences,place_url,distance_km
https://www.openstreetmap.org/node/10114811312,40.4443312,49.9673116,Maşınqayırma Zavodu \ Bülbülə,Maşınqayırma Zavodu,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,1.6
https://www.openstreetmap.org/node/10114811313,40.4440444,49.9674189,Yod Zavodu \ Bülbülə,Yod Zavodu,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,1.57
https://www.openstreetmap.org/node/10114811314,40.4442404,49.9677971,Neft Mədən Avadanlıqları ASC \ Bülbülə,Neft Mədən Avadanlıqları ASC,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,1.57
https://www.openstreetmap.org/node/10115012595,40.4427187,49.9738173,Seyid Market \ Yeni Ramana,Seyid Market,Yeni Ramana,25,,
https://www.openstreetmap.org/node/10119312401,40.4586461,49.9831822,319 saylı Uşaq bağçası \ Ramana,319 saylı Uşaq bağçası,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.17
https://www.openstreetmap.org/node/10119583557,40.4559756,49.979922,Xəlifə Əli Məscidi \ Ramana,Xəlifə Əli Məscidi,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.26
https://www.openstreetmap.org/node/10119583586,40.4569583,49.9883321,21 saylı Xəstəxana \ Ramana,21 saylı Xəstəxana,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.48
https://www.openstreetmap.org/node/10119605692,40.4575114,49.9828872,Bələdiyyə \ Ramana,Bələdiyyə,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.04
https://www.openstreetmap.org/node/10119605697,40.4572552,49.9829046,İcra Nümayəndəliyi \ Ramana,İcra Nümayəndəliyi,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.03
https://www.openstreetmap.org/node/10119605698,40.4578267,49.9824339,Qurban Məscidi \ Ramana,Qurban Məscidi,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.07
https://www.openstreetmap.org/node/10119605703,40.4595032,49.9826619,7 saylı Nevroloji Uşaq Sanatoriyası \ Ramana,7 saylı Nevroloji Uşaq Sanatoriyası,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.26
https://www.openstreetmap.org/node/10119614875,40.4569501,49.9817727,Köhnə Karvansara \ Ramana,Köhnə Karvansara,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.08
https://www.openstreetmap.org/node/10119615341,40.4572073,49.986299,198 saylı Məktəb \ Ramana,198 saylı Məktəb,Ramana,12,https://www.openstreetmap.org/node/13233309553,0.31
https://www.openstreetmap.org/node/10121828880,40.4442404,49.9949759,16 saylı Türmə \ Yeni Ramana,16 saylı Türmə,Yeni Ramana,25,,
https://www.openstreetmap.org/node/10121907538,40.4408457,49.9829502,Üç Qardaş Market \ Yeni Ramana,Üç Qardaş Market,Yeni Ramana,25,,
https://www.openstreetmap.org/node/10131092668,40.4258976,49.8566433,Memorial Kompleksi \ Dərnəgül,Memorial Kompleksi,Dərnəgül,7,https://www.openstreetmap.org/node/1933649511,0.99
https://www.openstreetmap.org/node/10131209291,40.4763846,50.0102887,Şuşa Şadlıq Sarayı \ Yeni Ramana,Şuşa Şadlıq Sarayı,Yeni Ramana,25,,
https://www.openstreetmap.org/node/10131211150,40.4711919,50.0147921,Qəbələ Təndir Restoranı \ Ramana,Qəbələ Təndir Restoranı,Ramana,12,https://www.openstreetmap.org/node/13233309553,3.14
https://www.openstreetmap.org/node/10131211170,40.4758521,50.0132954,Şuşa Qəsəbəsi \ Ramana,Şuşa Qəsəbəsi,Ramana,12,https://www.openstreetmap.org/node/13233309553,3.32
https://www.openstreetmap.org/node/10136047933,40.4612869,50.0126034,Oba market \ Ramana 5,Oba market,Ramana 5,1,,
https://www.openstreetmap.org/node/10140446322,40.4814015,49.9862748,Poçt 104 \ Ramana Südçülük,Poçt 104,Ramana Südçülük,7,https://www.openstreetmap.org/node/10141274956,0.08
https://www.openstreetmap.org/node/10140446323,40.4807833,49.9854983,230 saylı Uşaq Bağçası \ Ramana Südçülük,230 saylı Uşaq Bağçası,Ramana Südçülük,7,https://www.openstreetmap.org/node/10141274956,0.06
https://www.openstreetmap.org/node/10144206640,40.4805773,49.9938709,Südçülük Yaşayış Kompleksi \ Ramana,Südçülük Yaşayış Kompleksi,Ramana,12,https://www.openstreetmap.org/node/13233309553,2.77
https://www.openstreetmap.org/node/10144206686,40.4807915,49.9880491,ATS 451 \ Ramana Südçülük,ATS 451,Ramana Südçülük,7,https://www.openstreetmap.org/node/10141274956,0.24
https://www.openstreetmap.org/node/10184367726,40.4794225,49.9503882,Sabunçu rayonu DYP Yol Polisi \ Zabrat,Sabunçu rayonu DYP Yol Polisi,Zabrat,24,https://www.openstreetmap.org/node/2773322813,0.27
https://www.openstreetmap.org/node/10186604759,40.481885,49.9518862,Market \ Zabrat 2 dairəsi,Market,Zabrat 2 dairəsi,4,,
https://www.openstreetmap.org/node/10186604761,40.4810547,49.9530195,Avtoservis \ Zabrat 2 dairəsi,Avtoservis,Zabrat 2 dairəsi,4,,
https://www.openstreetmap.org/node/10198066047,40.4790452,49.9503332,Bağça Saray Restoren \ Zabrat 1,Bağça Saray Restoren,Zabrat 1,24,,
https://www.openstreetmap.org/node/10199120065,40.4028676,49.8683395,"Rabitəbank + ATM \ Bakı, Nərimanov",Rabitəbank + ATM,"Bakı, Nərimanov",1,,
https://www.openstreetmap.org/node/10202510252,40.4672752,49.9350795,SOCAR Qazma İşləri Tresti \ Balaxanı,SOCAR Qazma İşləri Tresti,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,1.32
https://www.openstreetmap.org/node/10202630136,40.4721958,49.9240516,Akkord Asfalt Zavodu \ Balaxanı,Akkord Asfalt Zavodu,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,1.2
https://www.openstreetmap.org/node/10204655589,40.4899022,49.9549694,Notarius 39 \ Zabrat 2,Notarius 39,Zabrat 2,11,,
https://www.openstreetmap.org/node/10204670043,40.4912414,49.9545939,Elonom Univermaq \ Zabrat 2,Elonom Univermaq,Zabrat 2,11,,
https://www.openstreetmap.org/node/10204670047,40.4918992,49.9544987,Luvr Plaza Şadlıq Sarayı \ Zabrat,Luvr Plaza Şadlıq Sarayı,Zabrat,24,https://www.openstreetmap.org/node/2773322813,1.2
https://www.openstreetmap.org/node/10204670050,40.4917523,49.9530208,Bolmart \ Zabrat 2 dairəsi,Bolmart,Zabrat 2 dairəsi,4,,
https://www.openstreetmap.org/node/10204856637,40.4765213,49.9490619,Azneftkimyamaş MMC \ Zabrat,Azneftkimyamaş MMC,Zabrat,24,https://www.openstreetmap.org/node/2773322813,0.6
https://www.openstreetmap.org/node/10204856638,40.4763765,49.9476537,Bakı Maşınqayırma Zavodu \ Zabrat,Bakı Maşınqayırma Zavodu,Zabrat,24,https://www.openstreetmap.org/node/2773322813,0.68
https://www.openstreetmap.org/node/10204856649,40.480106,49.9475196,Bakı Oksigen ASC \ Zabrat,Bakı Oksigen ASC,Zabrat,24,https://www.openstreetmap.org/node/2773322813,0.45
https://www.openstreetmap.org/node/10204861356,40.4682903,49.9501562,Balaxanıneft Zavodu \ Zabrat,Balaxanıneft Zavodu,Zabrat,24,https://www.openstreetmap.org/node/2773322813,1.45
https://www.openstreetmap.org/node/10204861357,40.4688433,49.951669,Əlvan Metallar Zavodu \ Zabrat 1,Əlvan Metallar Zavodu,Zabrat 1,24,,
https://www.openstreetmap.org/node/10204861383,40.4698187,49.9525729,Aqreqat Cihazqayırma Zavodu \ Zabrat 1,Aqreqat Cihazqayırma Zavodu,Zabrat 1,24,,
https://www.openstreetmap.org/node/10204861384,40.4709052,49.9509555,Sabunçu Qaz İstismarı İdarəsi \ Zabrat,Sabunçu Qaz İstismarı İdarəsi,Zabrat,24,https://www.openstreetmap.org/node/2773322813,1.16
https://www.openstreetmap.org/node/10204861385,40.4705349,49.9489251,Neftqazmaş \ Zabrat,Neftqazmaş,Zabrat,24,https://www.openstreetmap.org/node/2773322813,1.23
https://www.openstreetmap.org/node/10204861386,40.4742056,49.9498451,SOCAR Kompleks Qazma \ Zabrat,SOCAR Kompleks Qazma,Zabrat,24,https://www.openstreetmap.org/node/2773322813,0.81
https://www.openstreetmap.org/node/10204865849,40.4873492,49.9552403,Univermaq \ Zabrat 2,Univermaq,Zabrat 2,11,,
https://www.openstreetmap.org/node/10204865857,40.4878103,49.9548648,Mədəniyyət Evi \ Zabrat 2,Mədəniyyət Evi,Zabrat 2,11,,
https://www.openstreetmap.org/node/10204865875,40.488255,49.9564514,Sürücülük Məktəbi \ Zabrat 2,Sürücülük Məktəbi,Zabrat 2,11,,
https://www.openstreetmap.org/node/10215363703,40.4786636,49.9542358,Balaxanıneft Nəqliyyat İdarəsi \ Zabrat 1,Balaxanıneft Nəqliyyat İdarəsi,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215403217,40.4916381,49.9442634,Oba Market \ Zabrat 7,Oba Market,Zabrat 7,1,,
https://www.openstreetmap.org/node/10215407909,40.4710858,49.9471039,AL Market \ Zabrat 1,AL Market,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215407912,40.4713184,49.9472648,Buratino \ Zabrat 1,Buratino,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215407914,40.4716755,49.9474418,Oba Market \ Zabrat 4,Oba Market,Zabrat 4,1,,
https://www.openstreetmap.org/node/10215416825,40.4721162,49.9482653,Sabunçu 15-ci Polis Bölməsi \ Zabrat 1,Sabunçu 15-ci Polis Bölməsi,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215416833,40.4722448,49.9477878,Az Granata \ Zabrat 1,Az Granata,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215416837,40.4727375,49.9476215,Madeyra Mebel \ Zabrat 1,Madeyra Mebel,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215480873,40.4816198,49.9465379,AL Supermarket \ Yani Zabrat,AL Supermarket,Yani Zabrat,1,,
https://www.openstreetmap.org/node/10215480888,40.4773823,49.9509796,SOCAR MKİS \ Zabrat 1,SOCAR MKİS,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215480891,40.4784677,49.9500838,Zabrat Kafe \ Zabrat 1,Zabrat Kafe,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215480898,40.479549,49.9512224,Əhmədoğlu Dizayn \ Zabrat 1,Əhmədoğlu Dizayn,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215480899,40.4782637,49.9340522,Zəka Kursu \ Zabrat 1,Zəka Kursu,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215480901,40.4772354,49.9326172,Oba Market \ Zabrat 5,Oba Market,Zabrat 5,1,,
https://www.openstreetmap.org/node/10215480903,40.475091,49.9406377,Murad Market \ Zabrat 1,Murad Market,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215536836,40.4738148,49.9480869,Nuray Şadlıq Sarayı \ Zabrat 1,Nuray Şadlıq Sarayı,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215536856,40.4740862,49.948103,Ay İşığı Restoran \ Zabrat 1,Ay İşığı Restoran,Zabrat 1,24,,
https://www.openstreetmap.org/node/10215536971,40.4728987,49.9446148,Oba Market \ Zabrat 2,Oba Market,Zabrat 2,11,,
https://www.openstreetmap.org/node/10215537175,40.469786,49.9459639,1001 Xırdavat \ Zabrat 1,1001 Xırdavat,Zabrat 1,24,,
https://www.openstreetmap.org/node/10221990966,40.4752502,49.9446014,Oba Market \ Zabrat 9,Oba Market,Zabrat 9,1,,
https://www.openstreetmap.org/node/10221990969,40.4752706,49.9454395,TM Loung \ Zabrat,TM Loung,Zabrat,24,https://www.openstreetmap.org/node/2773322813,0.9
https://www.openstreetmap.org/node/10221990970,40.4752013,49.9458459,Ağsu Kafe \ Zabrat,Ağsu Kafe,Zabrat,24,https://www.openstreetmap.org/node/2773322813,0.88
https://www.openstreetmap.org/node/10222022784,40.4776904,49.9113715,Xan Market \ Yeni Balaxanı,Xan Market,Yeni Balaxanı,3,https://www.openstreetmap.org/node/10222071472,0.47
https://www.openstreetmap.org/node/10222022792,40.4768253,49.9109142,Elvin Market \ Yeni Balaxanı,Elvin Market,Yeni Balaxanı,3,https://www.openstreetmap.org/node/10222071472,0.45
https://www.openstreetmap.org/node/10222022799,40.4766703,49.912439,Ucuz Market \ Yeni Balaxanı,Ucuz Market,Yeni Balaxanı,3,https://www.openstreetmap.org/node/10222071472,0.33
https://www.openstreetmap.org/node/10222022807,40.4708185,49.9223605,Ayxan Restoran \ Balaxanı,Ayxan Restoran,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,1.03
https://www.openstreetmap.org/node/10222039623,40.4700023,49.9261826,Cavan Tekstil \ ıBalaxanı,Cavan Tekstil,ıBalaxanı,1,,
https://www.openstreetmap.org/node/10222039630,40.4770171,49.9372333,Oba Market \ Zabrat 1,Oba Market,Zabrat 1,24,,
https://www.openstreetmap.org/node/10222039631,40.4770406,49.9370939,Taxtalı Restpran \ Zabrat 1,Taxtalı Restpran,Zabrat 1,24,,
https://www.openstreetmap.org/node/10222071499,40.468729,49.9355637,SOCAR Abşeron Qazma İdarəsi \ Balaxanı,SOCAR Abşeron Qazma İdarəsi,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,1.44
https://www.openstreetmap.org/node/10222125078,40.4657519,49.9286623,Təcrübəzi Sınaq Maşınqayırma Zavodu \ Balaxanı,Təcrübəzi Sınaq Maşınqayırma Zavodu,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.77
https://www.openstreetmap.org/node/10222125086,40.4652417,49.928905,22 saylı Poliklinika \ Balaxanı,22 saylı Poliklinika,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.75
https://www.openstreetmap.org/node/10222125181,40.4627837,49.9291947,Ekarus Kafe \ Balaxanı,Ekarus Kafe,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.67
https://www.openstreetmap.org/node/10222152160,40.4660243,49.9449219,Baku Elektroniks \ Zabrat,Baku Elektroniks,Zabrat,24,https://www.openstreetmap.org/node/2773322813,1.81
https://www.openstreetmap.org/node/10222152163,40.4655662,49.944655,Pizza Mizza \ Zabrat,Pizza Mizza,Zabrat,24,https://www.openstreetmap.org/node/2773322813,1.87
https://www.openstreetmap.org/node/10224253564,40.458093,49.9211776,320 saylı Uşaq Bağçası \ Balaxanı,320 saylı Uşaq Bağçası,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.39
https://www.openstreetmap.org/node/10224253583,40.4573716,49.9213747,Kənan Şadlıq Sarayı \ Balaxanı,Kənan Şadlıq Sarayı,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.47
https://www.openstreetmap.org/node/10225292658,40.4032759,49.8783423,BESTHOME AZ \ Bakı,BESTHOME AZ,Bakı,136,https://www.openstreetmap.org/node/2117350415,4.94
https://www.openstreetmap.org/node/10228708299,40.4616604,49.9016726,MəişətTullantılarını Yandırılması \ Balaxanı,MəişətTullantılarını Yandırılması,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,1.67
https://www.openstreetmap.org/node/10228718233,40.4653641,49.9000552,Marko 2000 Mebel \ Balaxanı,Marko 2000 Mebel,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,1.86
https://www.openstreetmap.org/node/10228718362,40.4622031,49.9211387,69 saylı Məktəb \ Balaxanı,69 saylı Məktəb,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.07
https://www.openstreetmap.org/node/10228718363,40.461746,49.9262349,Mirzəyev Tekstil \ Balaxanı,Mirzəyev Tekstil,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.41
https://www.openstreetmap.org/node/10228718369,40.455295,49.9220601,Omega Zavodu \ Balaxanı,Omega Zavodu,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.7
https://www.openstreetmap.org/node/10228744600,40.4599797,49.9254195,Tekoplast Ofis \ Balaxanı,Tekoplast Ofis,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.38
https://www.openstreetmap.org/node/10228953287,40.4560236,49.9141797,Deutsche Fassaden \ Balaxanı,Deutsche Fassaden,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.87
https://www.openstreetmap.org/node/10228953288,40.4553848,49.9154592,Akkord Beton Zavodu \ Balaxanı,Akkord Beton Zavodu,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.86
https://www.openstreetmap.org/node/10228953289,40.4545643,49.9159286,35 saylı Yarımstansiya \ Balaxanı,35 saylı Yarımstansiya,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.91
https://www.openstreetmap.org/node/10228953293,40.4555338,49.9173099,Akkord Metall Məmulatları \ Balaxanı,Akkord Metall Məmulatları,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.76
https://www.openstreetmap.org/node/10229105552,40.4637179,49.9201336,Hacı Şəhla Məscidi \ Balaxanı,Hacı Şəhla Məscidi,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.26
https://www.openstreetmap.org/node/10229105553,40.4648249,49.9194657,Şakir Ağa Türbəsi \ Balaxanı,Şakir Ağa Türbəsi,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.4
https://www.openstreetmap.org/node/10229105594,40.4595175,49.9227092,Toxumçuluq Sexi \ Balaxanı,Toxumçuluq Sexi,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,0.26
https://www.openstreetmap.org/node/10229275525,40.4043485,49.948402,Sunay Ticarət Mərkəzi \ Qara Qarayev,Sunay Ticarət Mərkəzi,Qara Qarayev,1,,
https://www.openstreetmap.org/node/10234120301,40.484788,49.8657846,Lucky Oil \ Mehdiabad,Lucky Oil,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.86
https://www.openstreetmap.org/node/10247659359,40.4932526,49.8733646,Xəstəzana Ambulatoriya \ Digah,Xəstəzana Ambulatoriya,Digah,11,https://www.openstreetmap.org/node/2786163011,153.99
https://www.openstreetmap.org/node/10249141230,40.483005,49.8457834,5 saylı Məktəb \ Mehdiabad,5 saylı Məktəb,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.51
https://www.openstreetmap.org/node/10249141232,40.4829153,49.845019,9 saylı Məktəb \ Mehdiabad,9 saylı Məktəb,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.54
https://www.openstreetmap.org/node/10249141233,40.4826807,49.845137,34 saylı Məktəb \ Mehdiabad,34 saylı Məktəb,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.56
https://www.openstreetmap.org/node/10249141245,40.4864445,49.8389062,Qarabağ Market \ Mehdiabad,Qarabağ Market,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.43
https://www.openstreetmap.org/node/10249141303,40.4859987,49.8546173,Mega Palace Yaşayış \ Mehdiabad,Mega Palace Yaşayış,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.21
https://www.openstreetmap.org/node/10249156804,40.4825236,49.8441794,Çanaqqala Seramik \ Mehdiabad,Çanaqqala Seramik,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.6
https://www.openstreetmap.org/node/10249255176,40.4893606,49.8551577,Digah Kafe \ Mehdiabad,Digah Kafe,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,0.89
https://www.openstreetmap.org/node/10249255182,40.4879388,49.8545596,Araz Market \ Mehdiabad 2,Araz Market,Mehdiabad 2,1,,
https://www.openstreetmap.org/node/10249255185,40.4875645,49.853995,Bağçasaray Motel \ Mehdiabad,Bağçasaray Motel,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.03
https://www.openstreetmap.org/node/10249255192,40.4929895,49.8552918,Əsgülüm Restoran \ Mehdiabad,Əsgülüm Restoran,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,0.59
https://www.openstreetmap.org/node/10249255193,40.4929395,49.8547259,Ucuzluq Univermaq \ Mehdiabad,Ucuzluq Univermaq,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,0.56
https://www.openstreetmap.org/node/10249255199,40.4927416,49.854679,Ülvi Şadlıq Sarayı \ Mehdiabad,Ülvi Şadlıq Sarayı,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,0.57
https://www.openstreetmap.org/node/10249255207,40.4912077,49.8553348,Optimal \ Mehdiabad,Optimal,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,0.73
https://www.openstreetmap.org/node/10249257711,40.4912689,49.854852,Qədim Şəhər Restoran \ Mehdiabad,Qədim Şəhər Restoran,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,0.7
https://www.openstreetmap.org/node/10249257714,40.4895921,49.8546186,Qarabağ Şadlıq Sarayı \ Mehdiabad,Qarabağ Şadlıq Sarayı,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,0.85
https://www.openstreetmap.org/node/10249257723,40.481628,49.8366773,AF Market \ Binəqədi dairəsi,AF Market,Binəqədi dairəsi,4,,
https://www.openstreetmap.org/node/10249257734,40.481632,49.854569,Xuda İnşaat \ Mehdiabad,Xuda İnşaat,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.68
https://www.openstreetmap.org/node/10249583788,40.4849614,49.8550987,3 Ulduz Restoran \ Mehdiabad,3 Ulduz Restoran,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.34
https://www.openstreetmap.org/node/10249583789,40.4846677,49.8550692,Təkər Satışı \ Mehdiabad,Təkər Satışı,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.37
https://www.openstreetmap.org/node/10249583795,40.485398,49.8551202,Nur İnşaat \ Mehdiabad,Nur İnşaat,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.29
https://www.openstreetmap.org/node/10249583797,40.4880622,49.8593259,Litl Vinqs Uşaq Bağçası \ Mehdiabad,Litl Vinqs Uşaq Bağçası,Mehdiabad,25,https://www.openstreetmap.org/node/2064647688,1.22
https://www.openstreetmap.org/node/10249583806,40.493166,49.8694847,Ayxan Restoran \ Digah,Ayxan Restoran,Digah,11,https://www.openstreetmap.org/node/2786163011,153.75
https://www.openstreetmap.org/node/10249583807,40.4930354,49.868621,Oba Market \ Digah 1,Oba Market,Digah 1,1,,
https://www.openstreetmap.org/node/10249613209,40.4930649,49.874597,Bələdiyyə \ Digah,Bələdiyyə,Digah,11,https://www.openstreetmap.org/node/2786163011,154.09
https://www.openstreetmap.org/node/10249613210,40.4923102,49.8651221,Sarı Qaya Restoran \ Digah,Sarı Qaya Restoran,Digah,11,https://www.openstreetmap.org/node/2786163011,153.53
https://www.openstreetmap.org/node/10249613211,40.4920746,49.8749229,Polis Məntəqəsi \ Digah,Polis Məntəqəsi,Digah,11,https://www.openstreetmap.org/node/2786163011,154.18
https://www.openstreetmap.org/node/10249613222,40.4923633,49.8751228,İcra Nümayəndəliyi \ Digah,İcra Nümayəndəliyi,Digah,11,https://www.openstreetmap.org/node/2786163011,154.17
https://www.openstreetmap.org/node/10249613224,40.4930813,49.8742819,Diyarşünaslıq Muzeyi \ Digah,Diyarşünaslıq Muzeyi,Digah,11,https://www.openstreetmap.org/node/2786163011,154.06
https://www.openstreetmap.org/node/10257664745,40.486265,49.8403707,Qarabağ Market \ Mehdiabad Qaçqınlar,Qarabağ Market,Mehdiabad Qaçqınlar,1,,
https://www.openstreetmap.org/node/10268212477,40.4717479,49.836283,Dəmir Qapılar \ Binəqədi,Dəmir Qapılar,Binəqədi,22,https://www.openstreetmap.org/node/339102495,0.82
https://www.openstreetmap.org/node/10268212485,40.4723988,49.8361798,Amor Dəmir Qapılar \ Binəqədi şossesi,Amor Dəmir Qapılar,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10268212490,40.4716612,49.8368248,Sabah Kursları \ Binəqədi şossesi,Sabah Kursları,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10268224361,40.4676547,49.8420618,Oba Market \ Binəqədi 2,Oba Market,Binəqədi 2,2,,
https://www.openstreetmap.org/node/10268408621,40.4648377,49.8461885,Qubadlı Mərasim Evi \ Binəqədi,Qubadlı Mərasim Evi,Binəqədi,22,https://www.openstreetmap.org/node/339102495,1.57
https://www.openstreetmap.org/node/10268422232,40.4678332,49.8424119,Şərab Evi \ Binəqədi 2,Şərab Evi,Binəqədi 2,2,,
https://www.openstreetmap.org/node/10268422236,40.4687071,49.8417816,Şəhidlər Abidəsi \ Binəqədi,Şəhidlər Abidəsi,Binəqədi,22,https://www.openstreetmap.org/node/339102495,1.17
https://www.openstreetmap.org/node/10276197184,40.4502354,49.8441016,Baker MMC Çörək Zavodu \ Binəqədi şossesi,Baker MMC Çörək Zavodu,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276204540,40.4410641,49.8445523,Zəhmət İnşaat Boya \ Binəqədi şossesi,Zəhmət İnşaat Boya,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276204552,40.4402016,49.8444812,AIK Soyuducular \ Binəqədi şossesi,AIK Soyuducular,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276204553,40.4402904,49.8444879,Aspayp Savurma \ Binəqədi şossesi,Aspayp Savurma,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276204608,40.44165,49.8450566,Avtosalon \ Binəqədi şossesi,Avtosalon,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276228788,40.4407906,49.8450605,KK Kafel Metlax \ Binəqədi şossesi,KK Kafel Metlax,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276228792,40.4409243,49.845023,Zirvə Restoran \ Binəqədi şossesi,Zirvə Restoran,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276271677,40.4424522,49.8441339,Yuqa Motors \ Binəqədi şossesi,Yuqa Motors,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276293709,40.4418439,49.8450593,Bip Oil \ Binəqədi şossesi,Bip Oil,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276498571,40.4590828,49.8414302,Bakı Poladtökmə ASC \ Binəqədi,Bakı Poladtökmə ASC,Binəqədi,22,https://www.openstreetmap.org/node/339102495,1.5
https://www.openstreetmap.org/node/10276498573,40.45904,49.8423046,Sev Market \ Binəqədi şossesi,Sev Market,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276498574,40.4585655,49.8424239,Avtosalon 019 \ Binəqədi şossesi,Avtosalon 019,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276498575,40.4587002,49.8424146,Avto Planet \ Binəqədi şossesi,Avto Planet,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276498585,40.4573808,49.8411405,Lema Engineering \ Binəqədi şossesi,Lema Engineering,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276498592,40.4563358,49.8426586,Tayqa Ticarət \ Binəqədi şossesi,Tayqa Ticarət,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276498593,40.4565052,49.8426372,Binəqədi Market \ Binəqədi şossesi,Binəqədi Market,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276498608,40.4582624,49.839896,Belfa QAC Elektrod Zavodu \ Binəqədi,Belfa QAC Elektrod Zavodu,Binəqədi,22,https://www.openstreetmap.org/node/339102495,1.47
https://www.openstreetmap.org/node/10276526609,40.4578736,49.8367507,Bünyad Sərdarov Maşınqayırma Zavodu \ Binəqədi,Bünyad Sərdarov Maşınqayırma Zavodu,Binəqədi,22,https://www.openstreetmap.org/node/339102495,1.34
https://www.openstreetmap.org/node/10276526644,40.458493,49.8417547,BMW Avto Hissələr \ Binəqədi şossesi,BMW Avto Hissələr,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/10276526646,40.4579757,49.8416206,Ərzaq Topdan Satlş \ Binəqədi şossesi,Ərzaq Topdan Satlş,Binəqədi şossesi,56,,
